Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0031334,positive regulation of protein-containing complex assembly,19_GO:0048518 positive regulation of biological process,-2.2,3.3,3.3,30238,210,310,7,2.3,0.84,1003|3071|6886|7037|7099|64805|140609,CDH5|NCKAP1L|TAL1|TFRC|TLR4|P2RY12|NEK7,-0.8,GenesID
GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-2.2,3.3,3.3,30238,210,310,7,2.3,0.84,837|972|1906|7099|9261|25939|83666,CASP4|CD74|EDN1|TLR4|MAPKAPK2|SAMHD1|PARP9,-0.8,GenesID
GO Biological Processes,19,GO:0090183,regulation of kidney development,19_GO:0032502 developmental process,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,183|6662|30812,AGT|SOX9|SOX8,-0.79,GenesID
GO Biological Processes,19,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,3965|57045|64115,LGALS9|TWSG1|VSIR,-0.79,GenesID
GO Biological Processes,19,GO:0030032,lamellipodium assembly,19_GO:0009987 cellular process,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,3688|23191|64805,ITGB1|CYFIP1|P2RY12,-0.79,GenesID
GO Biological Processes,19,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,19_GO:0040011 locomotion,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,2624|3791|57608,GATA2|KDR|JCAD,-0.79,GenesID
GO Biological Processes,19,GO:0051385,response to mineralocorticoid,19_GO:0050896 response to stimulus,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,15|1906|6338,AANAT|EDN1|SCNN1B,-0.79,GenesID
GO Biological Processes,19,GO:0048008,platelet-derived growth factor receptor signaling pathway,19_GO:0050896 response to stimulus,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,5156|5327|64651,PDGFRA|PLAT|CSRNP1,-0.79,GenesID
GO Biological Processes,19,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,19_GO:0002376 immune system process,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,3105|3133|3416,HLA-A|HLA-E|IDE,-0.79,GenesID
GO Biological Processes,19,GO:0035456,response to interferon-beta,19_GO:0050896 response to stimulus,-2.2,7.9,4.3,30238,37,310,3,0.97,0.56,3455|87178|115330,IFNAR2|PNPT1|GPR146,-0.79,GenesID
GO Biological Processes,19,GO:0060042,retina morphogenesis in camera-type eye,19_GO:0032502 developmental process,-2.2,5.4,3.8,30238,72,310,4,1.3,0.64,639|4124|6662|30812,PRDM1|MAN2A1|SOX9|SOX8,-0.78,GenesID
GO Molecular Functions,21,GO:0003779,actin binding,,-2.2,2.4,3.1,30238,445,310,11,3.5,1.1,3059|3688|3987|5074|6640|22837|23191|51088|57477|59341|92241,HCLS1|ITGB1|LIMS1|PAWR|SNTA1|COBLL1|CYFIP1|KLHL5|SHROOM4|TRPV4|RCSD1,-0.77,GenesID
GO Biological Processes,19,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.2,3.2,3.3,30238,213,310,7,2.3,0.84,1003|3397|4088|25805|25937|51176|57045,CDH5|ID1|SMAD3|BAMBI|WWTR1|LEF1|TWSG1,-0.77,GenesID
GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-2.2,2.2,3,30238,573,310,13,4.2,1.1,718|1003|1436|3655|3987|4088|4734|5978|8404|28316|55203|59341|64084,C3|CDH5|CSF1R|ITGA6|LIMS1|SMAD3|NEDD4|REST|SPARCL1|CDH20|LGI2|TRPV4|CLSTN2,-0.77,GenesID
GO Biological Processes,19,GO:0032006,regulation of TOR signaling,19_GO:0050896 response to stimulus,-2.2,3.6,3.4,30238,162,310,6,1.9,0.78,2152|3071|4864|23677|57580|80243,F3|NCKAP1L|NPC1|SH3BP4|PREX1|PREX2,-0.77,GenesID
GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0009987 cellular process,-2.2,4.2,3.5,30238,115,310,5,1.6,0.72,1376|3295|4051|6566|92483,CPT2|HSD17B4|CYP4F3|SLC16A1|LDHAL6B,-0.77,GenesID
GO Biological Processes,19,GO:1903900,regulation of viral life cycle,19_GO:0016032 viral process,-2.2,4.2,3.5,30238,115,310,5,1.6,0.72,972|3965|4599|4939|57169,CD74|LGALS9|MX1|OAS2|ZNFX1,-0.77,GenesID
GO Biological Processes,19,GO:0031343,positive regulation of cell killing,19_GO:0048518 positive regulation of biological process,-2.2,5.3,3.8,30238,73,310,4,1.3,0.64,3105|3122|3133|3822,HLA-A|HLA-DRA|HLA-E|KLRC2,-0.77,GenesID
GO Cellular Components,20,GO:0070821,tertiary granule membrane,,-2.2,5.3,3.8,30238,73,310,4,1.3,0.64,945|5724|5787|196527,CD33|PTAFR|PTPRB|ANO6,-0.77,GenesID
GO Molecular Functions,21,GO:0005509,calcium ion binding,,-2.2,2.1,2.9,30238,708,310,15,4.8,1.2,1003|1608|3688|5168|5627|8404|28316|30844|30845|54829|57488|64084|64123|162494|340706,CDH5|DGKG|ITGB1|ENPP2|PROS1|SPARCL1|CDH20|EHD4|EHD3|ASPN|ESYT2|CLSTN2|ADGRL4|RHBDL3|VWA2,-0.77,GenesID
GO Biological Processes,19,GO:0030258,lipid modification,19_GO:0009987 cellular process,-2.2,3.6,3.4,30238,163,310,6,1.9,0.78,1376|1608|3295|3635|4051|79602,CPT2|DGKG|HSD17B4|INPP5D|CYP4F3|ADIPOR2,-0.76,GenesID
GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0009987 cellular process,-2.2,3.6,3.4,30238,163,310,6,1.9,0.78,15|6506|51703|79993|84532|338596,AANAT|SLC1A2|ACSL5|ELOVL7|ACSS1|ST8SIA6,-0.76,GenesID
GO Cellular Components,20,GO:0009898,cytoplasmic side of plasma membrane,,-2.2,3.6,3.4,30238,163,310,6,1.9,0.78,1837|2787|9630|55970|57477|57488,DTNA|GNG5|GNA14|GNG12|SHROOM4|ESYT2,-0.76,GenesID
GO Biological Processes,19,GO:0038034,signal transduction in absence of ligand,19_GO:0050896 response to stimulus,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,2065|3685|9531,ERBB3|ITGAV|BAG3,-0.76,GenesID
GO Biological Processes,19,GO:0001916,positive regulation of T cell mediated cytotoxicity,19_GO:0002376 immune system process,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,3105|3122|3133,HLA-A|HLA-DRA|HLA-E,-0.76,GenesID
GO Biological Processes,19,GO:0031663,lipopolysaccharide-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,4064|5724|7099,CD180|PTAFR|TLR4,-0.76,GenesID
GO Biological Processes,19,GO:0045920,negative regulation of exocytosis,19_GO:0051179 localization,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,3071|3965|5978,NCKAP1L|LGALS9|REST,-0.76,GenesID
GO Biological Processes,19,GO:1905332,positive regulation of morphogenesis of an epithelium,19_GO:0032502 developmental process,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,183|6662|30812,AGT|SOX9|SOX8,-0.76,GenesID
GO Biological Processes,19,GO:0051145,smooth muscle cell differentiation,19_GO:0032502 developmental process,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,1910|6662|6926,EDNRB|SOX9|TBX3,-0.76,GenesID
GO Biological Processes,19,GO:0046677,response to antibiotic,19_GO:0050896 response to stimulus,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,2113|3397|5243,ETS1|ID1|ABCB1,-0.76,GenesID
GO Biological Processes,19,GO:0035850,epithelial cell differentiation involved in kidney development,19_GO:0032502 developmental process,-2.2,7.7,4.2,30238,38,310,3,0.97,0.56,1906|1910|5420,EDN1|EDNRB|PODXL,-0.76,GenesID
GO Biological Processes,19,GO:0032651,regulation of interleukin-1 beta production,19_GO:0032501 multicellular organismal process,-2.2,4.2,3.5,30238,116,310,5,1.6,0.72,945|3965|4088|7099|140609,CD33|LGALS9|SMAD3|TLR4|NEK7,-0.76,GenesID
GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.2,2.9,3.2,30238,270,310,8,2.6,0.9,718|1380|3071|3105|3635|3822|7099|23308,C3|CR2|NCKAP1L|HLA-A|INPP5D|KLRC2|TLR4|ICOSLG,-0.76,GenesID
GO Biological Processes,19,GO:0010611,regulation of cardiac muscle hypertrophy,19_GO:0032501 multicellular organismal process,-2.1,5.3,3.7,30238,74,310,4,1.3,0.64,183|1906|4088|7133,AGT|EDN1|SMAD3|TNFRSF1B,-0.75,GenesID
GO Biological Processes,19,GO:0006366,transcription by RNA polymerase II,19_GO:0009987 cellular process,-2.1,2.4,3,30238,450,310,11,3.5,1.1,1906|2034|2113|2624|4734|6662|6663|6886|10930|30061|51176,EDN1|EPAS1|ETS1|GATA2|NEDD4|SOX9|SOX10|TAL1|APOBEC2|SLC40A1|LEF1,-0.75,GenesID
GO Biological Processes,19,GO:0045807,positive regulation of endocytosis,19_GO:0051179 localization,-2.1,3.5,3.3,30238,165,310,6,1.9,0.78,718|2624|3071|3560|10461|196527,C3|GATA2|NCKAP1L|IL2RB|MERTK|ANO6,-0.74,GenesID
GO Biological Processes,19,GO:0051604,protein maturation,19_GO:0009987 cellular process,-2.1,2.2,2.9,30238,580,310,13,4.2,1.1,15|590|718|837|972|1363|2152|5327|9531|25825|64115|84720|140609,AANAT|BCHE|C3|CASP4|CD74|CPE|F3|PLAT|BAG3|BACE2|VSIR|PIGO|NEK7,-0.74,GenesID
GO Biological Processes,19,GO:0055094,response to lipoprotein particle,19_GO:0050896 response to stimulus,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,3688|4864|7099,ITGB1|NPC1|TLR4,-0.74,GenesID
GO Biological Processes,19,GO:0006692,prostanoid metabolic process,19_GO:0009987 cellular process,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,873|972|6916,CBR1|CD74|TBXAS1,-0.74,GenesID
GO Biological Processes,19,GO:0035633,maintenance of blood-brain barrier,19_GO:0042592 homeostatic process,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,1003|3688|5243,CDH5|ITGB1|ABCB1,-0.74,GenesID
GO Biological Processes,19,GO:0055078,sodium ion homeostasis,19_GO:0042592 homeostatic process,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,482|1910|6338,ATP1B2|EDNRB|SCNN1B,-0.74,GenesID
GO Biological Processes,19,GO:0009595,detection of biotic stimulus,19_GO:0050896 response to stimulus,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,3105|7096|7099,HLA-A|TLR1|TLR4,-0.74,GenesID
GO Biological Processes,19,GO:0045589,regulation of regulatory T cell differentiation,19_GO:0002376 immune system process,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,3122|3965|64115,HLA-DRA|LGALS9|VSIR,-0.74,GenesID
GO Biological Processes,19,GO:0071404,cellular response to low-density lipoprotein particle stimulus,19_GO:0050896 response to stimulus,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,3688|4864|7099,ITGB1|NPC1|TLR4,-0.74,GenesID
GO Biological Processes,19,GO:0042044,fluid transport,19_GO:0051179 localization,-2.1,7.5,4.1,30238,39,310,3,0.97,0.56,1906|1910|6338,EDN1|EDNRB|SCNN1B,-0.74,GenesID
GO Cellular Components,20,GO:0044291,cell-cell contact zone,,-2.1,5.2,3.7,30238,75,310,4,1.3,0.64,1317|3688|6513|53834,SLC31A1|ITGB1|SLC2A1|FGFRL1,-0.74,GenesID
GO Biological Processes,19,GO:0045670,regulation of osteoclast differentiation,19_GO:0002376 immune system process,-2.1,5.2,3.7,30238,75,310,4,1.3,0.64,3635|7099|10859|133522,INPP5D|TLR4|LILRB1|PPARGC1B,-0.74,GenesID
GO Biological Processes,19,GO:0007219,Notch signaling pathway,19_GO:0050896 response to stimulus,-2.1,4.1,3.5,30238,118,310,5,1.6,0.72,6662|84441|113878|151636|441478,SOX9|MAML2|DTX2|DTX3L|NRARP,-0.74,GenesID
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.1,3.1,3.2,30238,218,310,7,2.3,0.84,718|1910|2321|2919|5156|51176|57580,C3|EDNRB|FLT1|CXCL1|PDGFRA|LEF1|PREX1,-0.74,GenesID
GO Biological Processes,19,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.1,2.7,3.1,30238,331,310,9,2.9,0.95,1003|3791|4088|5654|25805|54829|56937|57045|135228,CDH5|KDR|SMAD3|HTRA1|BAMBI|ASPN|PMEPA1|TWSG1|CD109,-0.74,GenesID
GO Molecular Functions,21,GO:0140657,ATP-dependent activity,,-2.1,2.2,2.9,30238,583,310,13,4.2,1.1,953|3416|5243|5244|9429|9619|23303|51703|57169|57194|84532|91351|91607,ENTPD1|IDE|ABCB1|ABCB4|ABCG2|ABCG1|KIF13B|ACSL5|ZNFX1|ATP10A|ACSS1|DDX60L|SLFN11,-0.73,GenesID
GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-2.1,3.5,3.3,30238,167,310,6,1.9,0.78,183|1647|1910|23677|83666|151636,AGT|GADD45A|EDNRB|SH3BP4|PARP9|DTX3L,-0.73,GenesID
GO Biological Processes,19,GO:0035821,modulation of process of another organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,4.1,3.4,30238,119,310,5,1.6,0.72,972|1436|3429|5978|51176,CD74|CSF1R|IFI27|REST|LEF1,-0.73,GenesID
GO Biological Processes,19,GO:1901655,cellular response to ketone,19_GO:0050896 response to stimulus,-2.1,4.1,3.4,30238,119,310,5,1.6,0.72,2235|2908|5243|6338|6663,FECH|NR3C1|ABCB1|SCNN1B|SOX10,-0.73,GenesID
GO Biological Processes,19,GO:1903036,positive regulation of response to wounding,19_GO:0048518 positive regulation of biological process,-2.1,5.1,3.7,30238,76,310,4,1.3,0.64,2152|3688|5327|196527,F3|ITGB1|PLAT|ANO6,-0.72,GenesID
GO Biological Processes,19,GO:0150116,regulation of cell-substrate junction organization,19_GO:0050789 regulation of biological process,-2.1,5.1,3.7,30238,76,310,4,1.3,0.64,3791|3987|4088|9922,KDR|LIMS1|SMAD3|IQSEC1,-0.72,GenesID
GO Cellular Components,20,GO:0019898,extrinsic component of membrane,,-2.1,3.5,3.3,30238,168,310,6,1.9,0.78,1003|1837|2787|9630|28316|55970,CDH5|DTNA|GNG5|GNA14|CDH20|GNG12,-0.72,GenesID
GO Biological Processes,19,GO:0045124,regulation of bone resorption,19_GO:0042592 homeostatic process,-2.1,7.3,4.1,30238,40,310,3,0.97,0.56,1436|3635|5166,CSF1R|INPP5D|PDK4,-0.72,GenesID
GO Biological Processes,19,GO:0060323,head morphogenesis,19_GO:0032502 developmental process,-2.1,7.3,4.1,30238,40,310,3,0.97,0.56,5156|51176|64651,PDGFRA|LEF1|CSRNP1,-0.72,GenesID
GO Biological Processes,19,GO:0042307,positive regulation of protein import into nucleus,19_GO:0051179 localization,-2.1,7.3,4.1,30238,40,310,3,0.97,0.56,3059|4088|9531,HCLS1|SMAD3|BAG3,-0.72,GenesID
GO Biological Processes,19,GO:0030513,positive regulation of BMP signaling pathway,19_GO:0048518 positive regulation of biological process,-2.1,7.3,4.1,30238,40,310,3,0.97,0.56,1003|3791|57045,CDH5|KDR|TWSG1,-0.72,GenesID
GO Biological Processes,19,GO:1901890,positive regulation of cell junction assembly,19_GO:0048518 positive regulation of biological process,-2.1,4.1,3.4,30238,120,310,5,1.6,0.72,183|3791|3987|4088|64084,AGT|KDR|LIMS1|SMAD3|CLSTN2,-0.71,GenesID
GO Biological Processes,19,GO:0051223,regulation of protein transport,19_GO:0051179 localization,-2.1,2.3,2.9,30238,458,310,11,3.5,1.1,945|3059|3429|4088|5978|6566|7099|9531|9619|79628|80024,CD33|HCLS1|IFI27|SMAD3|REST|SLC16A1|TLR4|BAG3|ABCG1|SH3TC2|SLC8B1,-0.71,GenesID
GO Biological Processes,19,GO:0032732,positive regulation of interleukin-1 production,19_GO:0048518 positive regulation of biological process,-2.1,5.1,3.6,30238,77,310,4,1.3,0.64,3965|4088|7099|140609,LGALS9|SMAD3|TLR4|NEK7,-0.71,GenesID
GO Biological Processes,19,GO:0140888,interferon-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.1,5.1,3.6,30238,77,310,4,1.3,0.64,1380|3429|3455|4939,CR2|IFI27|IFNAR2|OAS2,-0.71,GenesID
GO Biological Processes,19,GO:0014743,regulation of muscle hypertrophy,19_GO:0032501 multicellular organismal process,-2.1,5.1,3.6,30238,77,310,4,1.3,0.64,183|1906|4088|7133,AGT|EDN1|SMAD3|TNFRSF1B,-0.71,GenesID
GO Biological Processes,19,GO:0050679,positive regulation of epithelial cell proliferation,19_GO:0048518 positive regulation of biological process,-2.1,3.1,3.2,30238,222,310,7,2.3,0.84,2065|2152|2624|3791|6662|57608|441478,ERBB3|F3|GATA2|KDR|SOX9|JCAD|NRARP,-0.71,GenesID
GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-2.1,3.1,3.2,30238,222,310,7,2.3,0.84,183|482|1906|1910|2034|6640|30845,AGT|ATP1B2|EDN1|EDNRB|EPAS1|SNTA1|EHD3,-0.71,GenesID
GO Biological Processes,19,GO:0046777,protein autophosphorylation,19_GO:0009987 cellular process,-2.1,4,3.4,30238,121,310,5,1.6,0.72,1436|2321|3791|5156|150094,CSF1R|FLT1|KDR|PDGFRA|SIK1,-0.7,GenesID
GO Biological Processes,19,GO:0019218,regulation of steroid metabolic process,19_GO:0050789 regulation of biological process,-2.1,4,3.4,30238,121,310,5,1.6,0.72,183|2908|5978|9619|115330,AGT|NR3C1|REST|ABCG1|GPR146,-0.7,GenesID
GO Biological Processes,19,GO:0046822,regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-2.1,4,3.4,30238,121,310,5,1.6,0.72,3059|3429|4088|4734|9531,HCLS1|IFI27|SMAD3|NEDD4|BAG3,-0.7,GenesID
GO Biological Processes,19,GO:0003170,heart valve development,19_GO:0032502 developmental process,-2.1,5,3.6,30238,78,310,4,1.3,0.64,639|6662|7133|53834,PRDM1|SOX9|TNFRSF1B|FGFRL1,-0.7,GenesID
GO Biological Processes,19,GO:0070873,regulation of glycogen metabolic process,19_GO:0050789 regulation of biological process,-2.1,7.1,4,30238,41,310,3,0.97,0.56,5255|5507|648791,PHKA1|PPP1R3C|PPP1R3G,-0.7,GenesID
GO Biological Processes,19,GO:0032728,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-2.1,7.1,4,30238,41,310,3,0.97,0.56,4939|7099|51284,OAS2|TLR4|TLR7,-0.7,GenesID
GO Biological Processes,19,GO:0032365,intracellular lipid transport,19_GO:0051179 localization,-2.1,7.1,4,30238,41,310,3,0.97,0.56,1376|4864|9619,CPT2|NPC1|ABCG1,-0.7,GenesID
GO Cellular Components,20,GO:1905360,GTPase complex,,-2.1,7.1,4,30238,41,310,3,0.97,0.56,2787|9630|55970,GNG5|GNA14|GNG12,-0.7,GenesID
GO Molecular Functions,21,GO:0042287,MHC protein binding,,-2.1,7.1,4,30238,41,310,3,0.97,0.56,972|3133|10859,CD74|HLA-E|LILRB1,-0.7,GenesID
GO Biological Processes,19,GO:0016202,regulation of striated muscle tissue development,19_GO:0032502 developmental process,-2.1,7.1,4,30238,41,310,3,0.97,0.56,2065|4088|51176,ERBB3|SMAD3|LEF1,-0.7,GenesID
GO Cellular Components,20,GO:0005667,transcription regulator complex,,-2.1,2.2,2.9,30238,526,310,12,3.9,1.1,2034|2624|3059|4005|4088|5978|6662|6886|7004|25937|30812|51176,EPAS1|GATA2|HCLS1|LMO2|SMAD3|REST|SOX9|TAL1|TEAD4|WWTR1|SOX8|LEF1,-0.69,GenesID
GO Biological Processes,19,GO:0098773,skin epidermis development,19_GO:0032502 developmental process,-2.1,4,3.4,30238,122,310,5,1.6,0.72,6662|8323|11166|135228|147495,SOX9|FZD6|SOX21|CD109|APCDD1,-0.69,GenesID
GO Biological Processes,19,GO:0048588,developmental cell growth,19_GO:0040007 growth,-2.1,4,3.4,30238,122,310,5,1.6,0.72,1906|3688|6662|23191|81628,EDN1|ITGB1|SOX9|CYFIP1|TSC22D4,-0.69,GenesID
GO Molecular Functions,21,GO:0004866,endopeptidase inhibitor activity,,-2.1,3.4,3.2,30238,171,310,6,1.9,0.78,2|183|718|1471|5627|135228,A2M|AGT|C3|CST3|PROS1|CD109,-0.69,GenesID
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0009987 cellular process,-2.1,2.8,3.1,30238,280,310,8,2.6,0.9,873|972|3295|6916|11343|26031|79993|84532,CBR1|CD74|HSD17B4|TBXAS1|MGLL|OSBPL3|ELOVL7|ACSS1,-0.69,GenesID
GO Molecular Functions,21,GO:0016887,ATP hydrolysis activity,,-2.1,2.4,2.9,30238,401,310,10,3.2,1,953|3416|5243|5244|9429|9619|23303|57194|91351|91607,ENTPD1|IDE|ABCB1|ABCB4|ABCG2|ABCG1|KIF13B|ATP10A|DDX60L|SLFN11,-0.68,GenesID
GO Biological Processes,19,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,19_GO:0050789 regulation of biological process,-2,4.9,3.6,30238,79,310,4,1.3,0.64,1436|5168|64092|83666,CSF1R|ENPP2|SAMSN1|PARP9,-0.68,GenesID
GO Biological Processes,19,GO:0044331,cell-cell adhesion mediated by cadherin,19_GO:0009987 cellular process,-2,7,3.9,30238,42,310,3,0.97,0.56,1003|28316|64761,CDH5|CDH20|PARP12,-0.67,GenesID
GO Molecular Functions,21,GO:0001530,lipopolysaccharide binding,,-2,7,3.9,30238,42,310,3,0.97,0.56,837|5724|7099,CASP4|PTAFR|TLR4,-0.67,GenesID
GO Biological Processes,19,GO:0016486,peptide hormone processing,19_GO:0065007 biological regulation,-2,7,3.9,30238,42,310,3,0.97,0.56,590|1363|25825,BCHE|CPE|BACE2,-0.67,GenesID
GO Biological Processes,19,GO:0045429,positive regulation of nitric oxide biosynthetic process,19_GO:0048518 positive regulation of biological process,-2,7,3.9,30238,42,310,3,0.97,0.56,1906|4088|7099,EDN1|SMAD3|TLR4,-0.67,GenesID
GO Biological Processes,19,GO:0032892,positive regulation of organic acid transport,19_GO:0051179 localization,-2,7,3.9,30238,42,310,3,0.97,0.56,1906|3688|51703,EDN1|ITGB1|ACSL5,-0.67,GenesID
GO Molecular Functions,21,GO:0017080,sodium channel regulator activity,,-2,7,3.9,30238,42,310,3,0.97,0.56,183|4734|6640,AGT|NEDD4|SNTA1,-0.67,GenesID
GO Biological Processes,19,GO:0043903,regulation of biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2,7,3.9,30238,42,310,3,0.97,0.56,972|3685|3965,CD74|ITGAV|LGALS9,-0.67,GenesID
GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-2,2.3,2.9,30238,466,310,11,3.5,1.1,2624|3688|4124|5583|5978|6663|7133|9283|30812|51176|64084,GATA2|ITGB1|MAN2A1|PRKCH|REST|SOX10|TNFRSF1B|GPR37L1|SOX8|LEF1|CLSTN2,-0.67,GenesID
GO Biological Processes,19,GO:0016053,organic acid biosynthetic process,19_GO:0009987 cellular process,-2,2.8,3,30238,283,310,8,2.6,0.9,873|972|3295|6916|11343|26031|79993|84532,CBR1|CD74|HSD17B4|TBXAS1|MGLL|OSBPL3|ELOVL7|ACSS1,-0.67,GenesID
GO Biological Processes,19,GO:0016049,cell growth,19_GO:0040007 growth,-2,3.9,3.3,30238,124,310,5,1.6,0.72,1906|3688|6662|23191|81628,EDN1|ITGB1|SOX9|CYFIP1|TSC22D4,-0.67,GenesID
GO Biological Processes,19,GO:0030510,regulation of BMP signaling pathway,19_GO:0050896 response to stimulus,-2,3.9,3.3,30238,124,310,5,1.6,0.72,1003|3791|5654|25805|57045,CDH5|KDR|HTRA1|BAMBI|TWSG1,-0.67,GenesID
GO Biological Processes,19,GO:0000902,cell morphogenesis,19_GO:0032502 developmental process,-2,2,2.8,30238,733,310,15,4.8,1.2,1003|1436|1906|3071|3397|3688|5978|6886|9368|23191|28316|29842|51176|80243|81628,CDH5|CSF1R|EDN1|NCKAP1L|ID1|ITGB1|REST|TAL1|NHERF1|CYFIP1|CDH20|TFCP2L1|LEF1|PREX2|TSC22D4,-0.67,GenesID
GO Biological Processes,19,GO:0030031,cell projection assembly,19_GO:0009987 cellular process,-2,2.3,2.9,30238,467,310,11,3.5,1.1,3071|3688|8556|9368|23191|25937|30844|30845|64805|84747|196527,NCKAP1L|ITGB1|CDC14A|NHERF1|CYFIP1|WWTR1|EHD4|EHD3|P2RY12|UNC119B|ANO6,-0.67,GenesID
GO Biological Processes,19,GO:0051092,positive regulation of NF-kappaB transcription factor activity,19_GO:0050789 regulation of biological process,-2,4.9,3.5,30238,80,310,4,1.3,0.64,3965|5583|7099|8809,LGALS9|PRKCH|TLR4|IL18R1,-0.67,GenesID
